age,gender,education_level,education_mismatch,sector_of_interest,current_employment_sector,formal_informal,region,location_type,monthly_income,region_employment_rate,regional_unemployment_rate,unemployment_duration,digital_skills_level,technical_skills,training_participation,program_type,household_income,household_size,employment_outcome,intervention_effectiveness,employment_duration_post_intervention,youth_unemployment_rate,urban_rural_employment_rate
22,Male,University,False,Agriculture,Agriculture,Formal,Eastern,Rural,260583.0,85.62,12.92,,Advanced,[],False,,Low,7,True,Moderately Effective,5.0,19.4,51.4
25,Male,Secondary,False,Education,,,Kigali,Urban,,46.87,21.29,,Intermediate,['Coding'],False,,High,6,False,,,19.4,71.44
21,Male,Primary or Less,False,Retail,,,Eastern,Rural,,63.87,27.26,,Intermediate,['Data Analysis'],False,,Medium,7,False,,,19.4,47.02
24,Male,Secondary,False,ICT,ICT,Formal,Kigali,Rural,221265.66,77.03,14.64,,Intermediate,['Coding'],True,,Low,7,True,Moderately Effective,11.0,19.4,32.34
20,Male,TVET,False,Agriculture,Agriculture,Formal,Kigali,Urban,63759.6,67.72,29.27,,Advanced,[],True,Vocational Training,Medium,7,True,Ineffective,3.0,19.4,70.6
23,Female,Secondary,False,Education,Education,Informal,Southern,Rural,217580.29,59.51,18.18,,Basic,['Coding'],False,,Medium,4,True,Moderately Effective,1.0,19.4,40.29
23,Male,TVET,False,Agriculture,Agriculture,Formal,Northern,Rural,172201.18,62.79,29.95,,Basic,"['Marketing', 'Project Management']",False,,High,2,True,Moderately Effective,10.0,19.4,63.32
21,Female,Primary or Less,False,Healthcare,,,Western,Rural,,83.55,22.79,,Advanced,['Coding'],True,,High,8,False,,,19.4,74.78
18,Male,Primary or Less,False,ICT,,,Kigali,Urban,,55.67,19.14,,Basic,['Data Analysis'],False,,Medium,2,False,,,19.4,70.92
20,Female,Primary or Less,False,Healthcare,Healthcare,Informal,Western,Rural,70409.96,47.65,22.64,,Intermediate,[],False,,High,4,True,Ineffective,11.0,19.4,63.98
24,Female,Primary or Less,False,Healthcare,,,Western,Urban,,77.07,11.23,,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,High,3,False,,,19.4,53.68
20,Male,TVET,True,Construction,,,Kigali,Urban,,50.44,26.24,6.0,Basic,"['Marketing', 'Project Management']",False,,High,3,False,,,19.4,46.85
18,Male,Secondary,False,Retail,,,Western,Rural,,75.25,24.11,,Advanced,['Coding'],False,,Medium,2,False,,,19.4,55.75
22,Female,University,False,Agriculture,Agriculture,Formal,Eastern,Rural,73429.45,81.48,20.68,,Intermediate,['Coding'],False,,Medium,7,True,Moderately Effective,9.0,19.4,65.51
16,Male,TVET,False,Retail,Retail,Informal,Western,Rural,95475.44,47.71,16.09,,Basic,['Data Analysis'],True,Business Development,High,8,True,Ineffective,6.0,19.4,52.56
25,Male,Secondary,False,Retail,Retail,Informal,Northern,Rural,118661.91,48.89,15.36,,Advanced,"['Marketing', 'Project Management']",False,,High,8,True,Moderately Effective,7.0,19.4,79.88
24,Male,TVET,True,Construction,,,Eastern,Rural,,85.71,14.03,23.0,Intermediate,[],True,Digital Skills,Low,5,False,,,19.4,71.54
25,Female,Primary or Less,False,Retail,Retail,Informal,Eastern,Rural,232611.71,48.93,23.7,,Basic,['Data Analysis'],True,Business Development,Medium,3,True,Ineffective,2.0,19.4,52.33
16,Female,TVET,False,Retail,,,Kigali,Urban,,53.55,28.86,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,High,2,False,,,19.4,65.1
16,Male,Primary or Less,True,Healthcare,,,Eastern,Rural,,54.37,19.67,20.0,Basic,[],False,,High,2,False,,,19.4,64.94
23,Female,Primary or Less,False,Healthcare,Healthcare,Formal,Western,Urban,56513.28,71.44,19.18,,Intermediate,['Data Analysis'],False,,Low,8,True,Moderately Effective,2.0,19.4,76.77
19,Male,Secondary,False,ICT,ICT,Informal,Northern,Rural,88816.11,71.13,20.27,,Intermediate,"['Marketing', 'Project Management']",True,Business Development,High,7,True,Moderately Effective,5.0,19.4,61.95
22,Female,University,False,Education,Education,Formal,Northern,Rural,188749.09,78.82,16.86,,Basic,[],True,Digital Skills,Low,6,True,Effective,2.0,19.4,70.62
18,Female,Secondary,False,ICT,ICT,Informal,Northern,Rural,149372.22,52.37,25.69,,Basic,['Data Analysis'],True,Business Development,Medium,5,True,Moderately Effective,12.0,19.4,56.14
21,Male,Secondary,False,Education,,,Northern,Rural,,84.93,18.66,,Basic,['Data Analysis'],True,,Low,5,False,,,19.4,61.97
23,Female,University,False,Education,,,Kigali,Urban,,60.13,16.77,,Intermediate,['Data Analysis'],False,,Low,8,False,,,19.4,67.41
17,Female,TVET,False,ICT,ICT,Informal,Kigali,Urban,53260.04,60.46,26.5,,Basic,[],False,,High,1,True,Ineffective,11.0,19.4,56.05
16,Female,TVET,False,Healthcare,Healthcare,Informal,Eastern,Rural,140973.64,72.08,21.22,,Basic,[],True,Vocational Training,Medium,1,True,Moderately Effective,5.0,19.4,67.11
22,Female,TVET,False,ICT,ICT,Informal,Eastern,Rural,290150.39,46.59,12.65,,Advanced,['Data Analysis'],False,,Low,4,True,Effective,11.0,19.4,68.86
21,Female,TVET,False,Healthcare,,,Eastern,Rural,,42.51,25.84,,Basic,"['Marketing', 'Project Management']",True,Business Development,Medium,7,False,,,19.4,56.88
24,Male,Primary or Less,False,ICT,,,Southern,Rural,,87.68,12.95,,Intermediate,[],True,Business Development,Low,5,False,,,19.4,71.11
23,Male,Primary or Less,False,ICT,ICT,Informal,Southern,Rural,80435.92,66.93,28.22,,Advanced,['Data Analysis'],True,,High,6,True,Effective,6.0,19.4,39.51
22,Female,TVET,True,Retail,,,Southern,Rural,,68.56,17.62,16.0,Basic,['Data Analysis'],True,Digital Skills,Low,7,False,,,19.4,71.02
17,Female,University,False,Healthcare,,,Kigali,Rural,,68.04,12.88,12.0,Basic,"['Marketing', 'Project Management']",False,,Medium,2,False,,,19.4,53.69
21,Male,University,False,Construction,,,Northern,Rural,,87.78,24.34,13.0,Intermediate,['Data Analysis'],True,Vocational Training,High,3,False,,,19.4,57.61
22,Male,University,False,Agriculture,Agriculture,Formal,Western,Rural,228281.37,48.71,18.94,,Intermediate,[],False,,High,5,True,Ineffective,6.0,19.4,63.81
20,Female,Secondary,True,Construction,,,Southern,Rural,,77.02,28.97,3.0,Basic,['Data Analysis'],False,,Low,2,False,,,19.4,69.75
23,Male,TVET,True,ICT,,,Western,Rural,,51.1,21.17,5.0,Intermediate,['Data Analysis'],False,,High,4,False,,,19.4,56.39
25,Male,University,False,ICT,,,Southern,Rural,,42.01,22.81,,Basic,['Coding'],True,Business Development,Medium,1,False,,,19.4,57.52
19,Male,Primary or Less,False,Education,,,Western,Rural,,57.79,26.01,,Basic,[],True,,Low,4,False,,,19.4,76.13
25,Female,Secondary,False,Education,Education,Formal,Eastern,Rural,78931.98,40.29,23.08,,Advanced,['Data Analysis'],True,Vocational Training,Low,5,True,Ineffective,6.0,19.4,66.92
21,Male,TVET,False,Education,Education,Informal,Western,Rural,269600.56,48.66,15.68,,Basic,['Coding'],False,,High,1,True,Effective,11.0,19.4,68.9
18,Female,Primary or Less,True,ICT,,,Southern,Rural,,85.25,25.14,22.0,Advanced,[],False,,Low,8,False,,,19.4,69.03
21,Female,University,False,Retail,Retail,Informal,Western,Rural,94275.25,78.59,24.21,,Intermediate,['Coding'],False,,High,1,True,Ineffective,3.0,19.4,51.98
23,Male,Secondary,False,Retail,Retail,Informal,Southern,Urban,62101.02,47.77,16.77,,Advanced,[],True,Business Development,High,2,True,Effective,9.0,19.4,72.99
16,Female,TVET,True,Retail,,,Northern,Rural,,66.21,16.26,10.0,Basic,"['Marketing', 'Project Management']",False,,Low,5,False,,,19.4,33.76
25,Female,University,False,Healthcare,,,Southern,Rural,,66.02,25.66,12.0,Intermediate,['Coding'],False,,Low,1,False,,,19.4,73.39
17,Male,Secondary,False,Retail,,,Southern,Rural,,80.55,10.82,,Intermediate,[],False,,Medium,5,False,,,19.4,60.41
18,Male,TVET,False,Education,,,Eastern,Rural,,68.68,23.24,,Basic,"['Marketing', 'Project Management']",False,,Medium,4,False,,,19.4,69.55
23,Female,TVET,False,Construction,Construction,Formal,Eastern,Rural,118888.06,83.28,19.2,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,Low,1,True,Ineffective,3.0,19.4,51.64
22,Male,Secondary,True,Construction,,,Kigali,Urban,,47.15,21.91,7.0,Advanced,['Coding'],True,,Medium,5,False,,,19.4,66.15
19,Female,Secondary,True,Construction,,,Southern,Rural,,51.51,19.91,10.0,Basic,['Data Analysis'],False,,Medium,6,False,,,19.4,59.41
21,Male,Secondary,False,Agriculture,,,Eastern,Rural,,62.7,19.67,,Basic,[],True,,Low,7,False,,,19.4,71.41
18,Female,TVET,False,Healthcare,,,Western,Urban,,69.6,10.43,,Intermediate,"['Marketing', 'Project Management']",True,,High,7,False,,,19.4,33.46
19,Male,TVET,False,Education,,,Southern,Rural,,47.26,23.6,,Advanced,[],False,,Medium,5,False,,,19.4,54.63
16,Female,Secondary,False,Healthcare,Healthcare,Formal,Eastern,Rural,294166.84,80.37,27.09,,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,Medium,6,True,Moderately Effective,5.0,19.4,73.03
18,Male,University,False,Healthcare,,,Eastern,Rural,,66.18,18.95,,Basic,"['Marketing', 'Project Management']",False,,Medium,4,False,,,19.4,57.27
21,Female,TVET,False,Construction,Construction,Formal,Northern,Rural,81088.03,56.33,19.88,,Advanced,[],False,,Low,7,True,Moderately Effective,11.0,19.4,55.86
23,Male,University,False,Retail,,,Eastern,Urban,,59.81,10.98,3.0,Basic,[],True,Vocational Training,Low,2,False,,,19.4,57.42
21,Female,University,False,Agriculture,Agriculture,Informal,Eastern,Rural,215337.68,48.08,23.74,,Intermediate,['Data Analysis'],False,,High,6,True,Moderately Effective,12.0,19.4,60.43
25,Male,University,False,Healthcare,Healthcare,Formal,Kigali,Urban,240438.91,45.48,13.72,,Basic,['Coding'],False,,High,4,True,Ineffective,2.0,19.4,68.96
20,Female,Primary or Less,False,Education,Education,Informal,Southern,Rural,170591.72,45.44,13.28,,Intermediate,"['Marketing', 'Project Management']",False,,Low,4,True,Ineffective,5.0,19.4,55.43
19,Male,TVET,False,Retail,Retail,Informal,Southern,Urban,219710.19,51.64,25.08,,Advanced,[],False,,High,6,True,Effective,11.0,19.4,76.95
22,Male,Primary or Less,True,Agriculture,,,Western,Rural,,40.04,26.34,15.0,Basic,[],True,Vocational Training,Medium,4,False,,,19.4,68.32
24,Female,TVET,True,Healthcare,,,Western,Urban,,47.93,11.92,7.0,Advanced,['Coding'],False,,Low,3,False,,,19.4,68.17
21,Male,TVET,False,Agriculture,,,Kigali,Urban,,58.94,12.43,,Advanced,['Data Analysis'],True,Business Development,High,8,False,,,19.4,61.13
23,Male,Secondary,False,Healthcare,Healthcare,Formal,Southern,Rural,147385.63,83.24,10.58,,Basic,['Data Analysis'],True,Digital Skills,Low,7,True,Effective,5.0,19.4,70.17
21,Female,Primary or Less,False,Education,Education,Formal,Northern,Rural,160632.85,70.0,26.06,,Advanced,"['Marketing', 'Project Management']",True,Digital Skills,High,3,True,Moderately Effective,6.0,19.4,60.9
20,Male,TVET,False,ICT,,,Southern,Rural,,86.81,26.71,,Advanced,"['Marketing', 'Project Management']",False,,High,4,False,,,19.4,65.91
24,Female,Secondary,False,Healthcare,Healthcare,Informal,Northern,Urban,63564.55,81.11,23.54,,Intermediate,"['Marketing', 'Project Management']",False,,Low,3,True,Ineffective,5.0,19.4,55.42
16,Female,TVET,False,Retail,,,Kigali,Urban,,66.45,22.98,,Basic,"['Marketing', 'Project Management']",False,,High,5,False,,,19.4,75.87
17,Male,Secondary,False,Retail,Retail,Informal,Kigali,Urban,295060.49,82.2,23.76,,Intermediate,[],False,,Medium,4,True,Effective,7.0,19.4,65.15
19,Female,Primary or Less,False,Construction,,,Northern,Rural,,51.45,16.5,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,High,2,False,,,19.4,57.51
22,Female,Secondary,False,Retail,Retail,Formal,Northern,Rural,208839.0,43.43,14.88,,Intermediate,['Data Analysis'],False,,Medium,6,True,Effective,11.0,19.4,51.01
19,Female,TVET,False,Education,Education,Formal,Western,Rural,263153.58,87.78,14.75,,Intermediate,['Coding'],True,,Low,3,True,Ineffective,3.0,19.4,79.95
24,Male,Primary or Less,False,Agriculture,Agriculture,Informal,Southern,Rural,294765.47,80.71,16.91,,Basic,['Data Analysis'],False,,Medium,8,True,Effective,11.0,19.4,65.26
21,Female,University,False,Retail,Retail,Formal,Western,Urban,76394.61,62.17,17.76,,Intermediate,['Data Analysis'],True,Digital Skills,Low,7,True,Ineffective,12.0,19.4,61.33
25,Female,Primary or Less,False,Agriculture,Agriculture,Informal,Western,Rural,127584.73,85.24,28.14,,Advanced,['Data Analysis'],False,,Medium,2,True,Effective,3.0,19.4,56.83
20,Male,University,False,Healthcare,,,Kigali,Urban,,48.39,21.05,5.0,Basic,[],True,,Medium,4,False,,,19.4,50.43
25,Female,University,False,Construction,,,Northern,Rural,,48.83,14.56,24.0,Advanced,['Coding'],False,,Medium,8,False,,,19.4,68.53
18,Male,TVET,False,Healthcare,Healthcare,Informal,Southern,Urban,246628.0,82.24,10.85,,Basic,"['Marketing', 'Project Management']",False,,Medium,7,True,Effective,3.0,19.4,55.82
21,Male,TVET,False,Education,,,Western,Rural,,69.52,12.04,,Advanced,['Coding'],True,Business Development,High,2,False,,,19.4,50.13
21,Male,University,False,Healthcare,Healthcare,Formal,Southern,Rural,182639.0,79.8,14.91,,Intermediate,"['Marketing', 'Project Management']",True,,High,5,True,Ineffective,8.0,19.4,65.44
25,Male,University,False,Agriculture,,,Eastern,Rural,,52.61,28.8,,Basic,['Data Analysis'],False,,Medium,7,False,,,19.4,39.28
25,Male,TVET,False,Construction,,,Northern,Rural,,52.52,14.11,,Intermediate,['Coding'],False,,High,6,False,,,19.4,37.75
22,Female,Primary or Less,True,Retail,,,Southern,Rural,,61.59,23.0,18.0,Basic,['Coding'],False,,Medium,1,False,,,19.4,62.04
18,Female,Primary or Less,True,Retail,,,Kigali,Urban,,79.24,21.11,8.0,Basic,['Coding'],True,Digital Skills,Medium,1,False,,,19.4,53.36
25,Female,TVET,True,Healthcare,,,Western,Rural,,80.25,28.72,20.0,Intermediate,['Data Analysis'],False,,High,2,False,,,19.4,63.15
19,Female,Secondary,True,ICT,,,Kigali,Urban,,80.17,26.25,16.0,Advanced,[],False,,Medium,1,False,,,19.4,48.11
17,Female,Secondary,False,Healthcare,,,Northern,Rural,,42.65,16.3,,Advanced,['Coding'],False,,Low,8,False,,,19.4,50.55
19,Female,University,False,ICT,ICT,Formal,Northern,Rural,283821.89,54.13,26.69,,Advanced,"['Marketing', 'Project Management']",True,Business Development,Low,5,True,Ineffective,10.0,19.4,70.57
23,Male,Primary or Less,False,ICT,ICT,Formal,Northern,Rural,52121.84,47.07,11.78,,Basic,['Coding'],True,Digital Skills,Medium,3,True,Effective,7.0,19.4,74.57
25,Female,Primary or Less,False,Healthcare,Healthcare,Informal,Eastern,Rural,129594.79,42.5,21.58,,Advanced,['Coding'],False,,High,6,True,Effective,12.0,19.4,78.84
17,Female,Secondary,False,Retail,Retail,Formal,Kigali,Urban,67350.47,55.34,10.38,,Advanced,['Data Analysis'],False,,High,3,True,Ineffective,6.0,19.4,77.29
25,Male,University,False,Education,,,Eastern,Rural,,50.12,29.47,,Basic,"['Marketing', 'Project Management']",True,Digital Skills,High,7,False,,,19.4,52.34
20,Male,University,False,Education,,,Eastern,Rural,,88.22,18.3,15.0,Intermediate,['Coding'],True,,Low,2,False,,,19.4,53.53
22,Male,Secondary,True,Healthcare,,,Northern,Urban,,68.61,27.31,22.0,Intermediate,['Coding'],True,Vocational Training,High,8,False,,,19.4,62.6
18,Male,Primary or Less,False,ICT,ICT,Informal,Kigali,Urban,281566.06,63.99,10.53,,Advanced,[],True,,High,1,True,Moderately Effective,6.0,19.4,55.4
25,Female,University,False,ICT,,,Western,Rural,,71.65,28.89,21.0,Advanced,['Coding'],False,,Medium,1,False,,,19.4,54.62
19,Male,University,False,Construction,Construction,Formal,Kigali,Rural,163408.38,65.1,26.97,,Basic,['Coding'],True,Digital Skills,Low,7,True,Ineffective,12.0,19.4,57.26
16,Female,University,False,Construction,Construction,Formal,Western,Urban,281980.04,61.49,24.05,,Advanced,"['Marketing', 'Project Management']",False,,Low,5,True,Ineffective,8.0,19.4,79.25
20,Male,Secondary,False,Agriculture,Agriculture,Informal,Western,Urban,132970.28,72.9,28.63,,Basic,"['Marketing', 'Project Management']",False,,High,6,True,Moderately Effective,5.0,19.4,70.09
25,Female,TVET,False,Construction,Construction,Formal,Southern,Rural,70486.1,59.63,17.19,,Intermediate,[],True,Business Development,High,3,True,Effective,2.0,19.4,57.85
19,Male,Primary or Less,False,ICT,ICT,Informal,Western,Rural,155066.36,79.97,26.96,,Basic,['Data Analysis'],True,Vocational Training,High,5,True,Effective,12.0,19.4,43.78
16,Female,Secondary,False,Education,Education,Formal,Kigali,Urban,185975.7,52.03,20.87,,Advanced,"['Marketing', 'Project Management']",True,,Medium,8,True,Effective,6.0,19.4,56.14
19,Male,University,False,Agriculture,Agriculture,Informal,Eastern,Rural,234847.71,62.66,16.69,,Basic,[],True,Business Development,Medium,1,True,Moderately Effective,10.0,19.4,41.08
18,Male,University,False,Education,Education,Formal,Western,Rural,110146.47,76.77,19.96,,Basic,['Data Analysis'],False,,Low,2,True,Effective,3.0,19.4,53.58
19,Female,TVET,False,Education,Education,Informal,Western,Rural,77871.14,87.36,26.92,,Advanced,['Data Analysis'],True,Digital Skills,Low,7,True,Ineffective,12.0,19.4,59.96
24,Female,TVET,False,Agriculture,Agriculture,Formal,Northern,Urban,132927.94,66.09,17.06,,Intermediate,[],False,,Medium,2,True,Ineffective,8.0,19.4,58.78
20,Male,Primary or Less,False,Retail,Retail,Informal,Southern,Rural,207515.66,65.76,28.46,,Intermediate,[],True,Digital Skills,Low,1,True,Moderately Effective,4.0,19.4,69.49
20,Female,University,False,Healthcare,,,Southern,Rural,,65.58,24.44,,Basic,"['Marketing', 'Project Management']",True,Vocational Training,Medium,1,False,,,19.4,59.43
19,Female,Secondary,False,ICT,ICT,Informal,Kigali,Urban,127080.42,78.33,27.47,,Basic,[],False,,High,8,True,Ineffective,2.0,19.4,75.09
18,Female,Primary or Less,False,Construction,,,Eastern,Rural,,84.37,17.62,,Basic,"['Marketing', 'Project Management']",False,,High,8,False,,,19.4,70.51
17,Male,TVET,False,Retail,Retail,Formal,Western,Rural,178161.64,58.8,27.14,,Basic,['Coding'],True,,Medium,7,True,Moderately Effective,11.0,19.4,56.41
16,Female,University,False,Construction,Construction,Informal,Eastern,Rural,296778.06,66.12,10.56,,Intermediate,['Data Analysis'],True,,Medium,1,True,Effective,10.0,19.4,49.29
18,Male,Secondary,False,Construction,Construction,Formal,Kigali,Urban,169520.43,46.83,23.47,,Basic,[],False,,Medium,2,True,Effective,11.0,19.4,45.95
24,Male,University,False,Healthcare,Healthcare,Formal,Kigali,Rural,291664.43,54.26,22.25,,Intermediate,"['Marketing', 'Project Management']",True,,High,8,True,Ineffective,12.0,19.4,76.41
17,Female,TVET,False,Education,Education,Informal,Northern,Rural,254719.26,88.83,21.78,,Intermediate,['Coding'],True,,High,1,True,Ineffective,4.0,19.4,54.71
24,Female,University,False,Healthcare,Healthcare,Formal,Kigali,Urban,89948.31,59.96,16.49,,Intermediate,[],True,Digital Skills,Low,6,True,Ineffective,10.0,19.4,49.53
18,Male,Secondary,False,Construction,,,Kigali,Urban,,44.81,19.87,,Intermediate,['Data Analysis'],True,Digital Skills,Medium,1,False,,,19.4,50.55
21,Male,TVET,False,Retail,Retail,Formal,Eastern,Rural,175524.77,83.01,22.13,,Advanced,['Coding'],False,,Medium,8,True,Moderately Effective,8.0,19.4,40.04
16,Male,TVET,False,Education,Education,Formal,Kigali,Urban,59721.64,83.21,11.17,,Basic,"['Marketing', 'Project Management']",False,,Low,8,True,Ineffective,10.0,19.4,52.42
23,Male,University,False,Education,,,Western,Rural,,78.65,23.16,2.0,Intermediate,['Coding'],False,,Medium,2,False,,,19.4,55.4
23,Male,Primary or Less,False,ICT,ICT,Formal,Southern,Rural,283930.22,63.78,18.82,,Basic,['Data Analysis'],False,,Medium,5,True,Moderately Effective,5.0,19.4,58.8
18,Female,TVET,True,Education,,,Northern,Rural,,55.04,19.87,11.0,Intermediate,['Data Analysis'],False,,High,8,False,,,19.4,62.06
21,Female,Secondary,False,Education,Education,Formal,Western,Rural,80105.18,69.08,25.62,,Intermediate,"['Marketing', 'Project Management']",True,Vocational Training,Low,4,True,Ineffective,9.0,19.4,53.67
